Player,Season,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Int,Fumbles,FumblesLost,PPR,Rank,Avg Pick,rookie_season,No.,Round,Pick,College,current_yr,FPPG
Tre'Quan Smith,2019,NOS,WR,23,11,6,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,5.0,0.0,0.0,0.0,71.4,314,158.5,2018.0,10,3,27,Central Florida,2.0,6.490909090909091
Tre'Quan Smith,2020,NOS,WR,24,14,10,50.0,34.0,0.0,0.0,0.0,3.0,0.0,1.0,448.0,4.0,0.0,1.0,0.0,103.1,352,202.13,2018.0,10,3,27,Central Florida,3.0,7.364285714285714
Tre'Quan Smith,2021,NOS,WR,25,11,6,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,3.0,0.0,1.0,0.0,87.7,274,164.81,2018.0,10,3,27,Central Florida,4.0,7.972727272727273
Marquez Valdes-Scantling,2018,GBP,WR,24,16,10,73.0,38.0,0.0,0.0,0.0,29.0,0.0,2.0,581.0,2.0,0.0,0.0,0.0,111.0,248,149.22,2018.0,19,5,37,South Florida,1.0,6.9375
Marquez Valdes-Scantling,2019,GBP,WR,25,16,10,56.0,26.0,0.0,0.0,0.0,9.0,0.0,2.0,452.0,2.0,0.0,0.0,0.0,84.1,148,107.69,2018.0,19,5,37,South Florida,2.0,5.25625
Marquez Valdes-Scantling,2020,GBP,WR,26,16,12,63.0,33.0,0.0,0.0,0.0,13.0,0.0,4.0,690.0,6.0,0.0,1.0,1.0,137.3,340,196.76,2018.0,19,5,37,South Florida,3.0,8.58125
Marquez Valdes-Scantling,2021,GBP,WR,27,11,7,55.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,3.0,0.0,0.0,0.0,87.0,284,167.91,2018.0,19,5,37,South Florida,4.0,7.909090909090909
Marquez Valdes-Scantling,2022,KCC,WR,28,17,11,81.0,42.0,0.0,0.0,0.0,-3.0,0.0,1.0,687.0,2.0,0.0,0.0,0.0,122.4,193,134.43,2018.0,19,5,37,South Florida,5.0,7.2
Michael Gallup,2018,DAL,WR,22,16,8,68.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,2.0,0.0,0.0,0.0,95.7,156,121.37,2018.0,9,3,17,Colorado State,1.0,5.98125
Michael Gallup,2019,DAL,WR,23,14,12,113.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,6.0,0.0,0.0,0.0,212.7,193,120.8,2018.0,9,3,17,Colorado State,2.0,15.192857142857141
Michael Gallup,2020,DAL,WR,24,16,15,105.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,5.0,0.0,0.0,0.0,173.3,72,70.36,2018.0,9,3,17,Colorado State,3.0,10.83125
Michael Gallup,2021,DAL,WR,25,9,8,62.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,2.0,0.0,0.0,0.0,91.5,129,112.75,2018.0,9,3,17,Colorado State,4.0,10.166666666666666
Michael Gallup,2022,DAL,WR,26,14,11,74.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,4.0,0.0,0.0,0.0,105.4,166,125.96,2018.0,9,3,17,Colorado State,5.0,7.528571428571429
Quincy Enunwa,2018,NYJ,WR,26,11,10,68.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,449.0,1.0,0.0,2.0,1.0,86.9,356,179.17,2014.0,28,6,33,Nebraska,5.0,7.9
Quincy Enunwa,2019,NYJ,WR,27,1,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,1.0,-1.4,380,178.69,2014.0,28,6,33,Nebraska,6.0,-1.4
Ryan Grant,2018,IND,WR,28,14,10,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,1.0,0.0,0.0,0.0,74.4,318,168.46,2014.0,21,5,2,Tulane,5.0,5.314285714285715
DaeSean Hamilton,2018,DEN,WR,23,14,5,45.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,2.0,0.0,0.0,0.0,66.3,213,139.22,2018.0,13,4,13,Penn State,1.0,4.735714285714286
DaeSean Hamilton,2019,DEN,WR,24,16,2,52.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,1.0,0.0,0.0,0.0,63.7,351,171.56,2018.0,13,4,13,Penn State,2.0,3.98125
Keke Coutee,2018,HOU,WR,21,6,2,41.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,287.0,1.0,0.0,0.0,0.0,62.7,201,134.46,2018.0,11,4,3,Texas Tech,1.0,10.450000000000001
Keke Coutee,2019,HOU,WR,22,9,4,36.0,22.0,0.0,0.0,0.0,14.0,1.0,2.0,254.0,0.0,0.0,1.0,1.0,52.8,244,135.58,2018.0,11,4,3,Texas Tech,2.0,5.866666666666666
Equanimeous St. Brown,2018,GBP,WR,22,12,7,36.0,21.0,0.0,0.0,0.0,5.0,0.0,1.0,328.0,0.0,0.0,0.0,0.0,54.300000000000004,238,147.64,2018.0,25,6,33,Notre Dame,1.0,4.525
Trent Taylor,2018,SFO,WR,24,14,0,41.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1.0,0.0,1.0,0.0,53.5,401,199.51,2017.0,26,5,34,Louisiana Tech,2.0,3.8214285714285716
James Washington,2018,PIT,WR,22,14,6,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,0.0,0.0,0.0,43.7,184,129.38,2018.0,7,2,28,Oklahoma State,1.0,3.1214285714285714
James Washington,2019,PIT,WR,23,15,10,80.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,3.0,0.0,1.0,1.0,133.5,181,117.79,2018.0,7,2,28,Oklahoma State,2.0,8.9
James Washington,2020,PIT,WR,24,16,7,56.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,5.0,0.0,0.0,0.0,99.2,320,182.89,2018.0,7,2,28,Oklahoma State,3.0,6.2
J'Mon Moore,2018,GBP,WR,23,12,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,1.5,182,129.23,2018.0,15,4,33,Missouri,1.0,0.125
A.J. Brown,2019,TEN,WR,22,16,11,84.0,52.0,0.0,0.0,0.0,60.0,1.0,3.0,1051.0,8.0,0.0,1.0,0.0,217.10000000000002,143,105.68,2019.0,4,2,19,Mississippi,1.0,13.568750000000001
A.J. Brown,2020,TEN,WR,23,14,12,106.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,11.0,0.0,2.0,1.0,241.5,51,46.82,2019.0,4,2,19,Mississippi,2.0,17.25
A.J. Brown,2021,TEN,WR,24,13,13,105.0,63.0,0.0,0.0,2.0,10.0,0.0,2.0,869.0,5.0,0.0,0.0,0.0,180.9,26,27.56,2019.0,4,2,19,Mississippi,3.0,13.915384615384616
A.J. Brown,2022,PHI,WR,25,17,16,145.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,11.0,0.0,2.0,2.0,299.6,32,32.0,2019.0,4,2,19,Mississippi,4.0,17.623529411764707
Terry McLaurin,2019,WAS,WR,24,14,14,93.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,7.0,0.0,0.0,0.0,191.9,174,115.42,2019.0,12,3,12,Ohio State,1.0,13.707142857142857
Terry McLaurin,2020,WAS,WR,25,15,15,134.0,87.0,0.0,0.0,0.0,30.0,0.0,2.0,1118.0,4.0,0.0,1.0,1.0,223.8,59,57.05,2019.0,12,3,12,Ohio State,2.0,14.92
Terry McLaurin,2021,WAS,WR,26,17,17,130.0,77.0,0.0,0.0,0.0,12.0,0.0,1.0,1053.0,5.0,0.0,0.0,0.0,213.5,32,33.6,2019.0,12,3,12,Ohio State,3.0,12.558823529411764
Terry McLaurin,2022,WAS,WR,27,17,17,120.0,77.0,0.0,0.0,0.0,29.0,0.0,7.0,1191.0,5.0,0.0,1.0,0.0,229.0,46,47.23,2019.0,12,3,12,Ohio State,4.0,13.470588235294118
Deebo Samuel,2019,SFO,WR,23,15,11,81.0,57.0,0.0,0.0,0.0,159.0,3.0,14.0,802.0,3.0,0.0,2.0,1.0,187.10000000000002,197,122.13,2019.0,3,2,4,South Carolina,1.0,12.473333333333334
Deebo Samuel,2020,SFO,WR,24,7,5,44.0,33.0,0.0,0.0,0.0,26.0,0.0,8.0,391.0,1.0,0.0,0.0,0.0,80.7,103,97.38,2019.0,3,2,4,South Carolina,2.0,11.528571428571428
Deebo Samuel,2021,SFO,WR,25,16,15,121.0,77.0,24.0,1.0,2.0,365.0,8.0,59.0,1405.0,6.0,0.0,4.0,2.0,338.96000000000004,93,88.31,2019.0,3,2,4,South Carolina,3.0,21.185000000000002
Deebo Samuel,2022,SFO,WR,26,13,12,94.0,56.0,0.0,0.0,0.0,232.0,3.0,42.0,632.0,2.0,0.0,3.0,2.0,168.4,20,20.2,2019.0,3,2,4,South Carolina,4.0,12.953846153846154
Darius Slayton,2019,NYG,WR,22,14,9,84.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,8.0,0.0,0.0,0.0,170.0,225,130.46,2019.0,19,5,33,Auburn,1.0,12.142857142857142
Darius Slayton,2020,NYG,WR,23,16,15,96.0,50.0,0.0,0.0,0.0,-1.0,0.0,2.0,751.0,3.0,0.0,1.0,1.0,141.0,129,110.42,2019.0,19,5,33,Auburn,2.0,8.8125
Darius Slayton,2021,NYG,WR,24,13,5,58.0,26.0,0.0,0.0,0.0,-13.0,0.0,1.0,339.0,2.0,0.0,1.0,1.0,68.6,333,190.22,2019.0,19,5,33,Auburn,3.0,5.276923076923077
Diontae Johnson,2019,PIT,WR,23,16,12,92.0,59.0,0.0,0.0,0.0,41.0,0.0,4.0,680.0,5.0,0.0,5.0,2.0,157.10000000000002,127,101.01,2019.0,10,3,2,Toledo,1.0,9.818750000000001
Diontae Johnson,2020,PIT,WR,24,15,13,144.0,88.0,0.0,0.0,0.0,15.0,0.0,3.0,923.0,7.0,0.0,2.0,1.0,221.8,105,98.47,2019.0,10,3,2,Toledo,2.0,14.786666666666667
Diontae Johnson,2021,PIT,WR,25,16,14,169.0,107.0,0.0,0.0,0.0,53.0,0.0,5.0,1161.0,8.0,0.0,2.0,2.0,272.4,52,51.47,2019.0,10,3,2,Toledo,3.0,17.025
Diontae Johnson,2022,PIT,WR,26,17,17,147.0,86.0,0.0,0.0,0.0,25.0,0.0,7.0,882.0,0.0,0.0,1.0,0.0,176.7,41,44.3,2019.0,10,3,2,Toledo,4.0,10.394117647058822
Marquise Brown,2019,BAL,WR,22,14,11,71.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,7.0,0.0,0.0,0.0,146.4,195,121.82,2019.0,1,1,25,Oklahoma,1.0,10.457142857142857
Marquise Brown,2020,BAL,WR,23,16,14,100.0,58.0,0.0,0.0,0.0,1.0,0.0,1.0,769.0,8.0,0.0,0.0,0.0,183.0,73,72.57,2019.0,1,1,25,Oklahoma,2.0,11.4375
Marquise Brown,2021,BAL,WR,24,16,16,146.0,91.0,0.0,0.0,0.0,5.0,0.0,1.0,1008.0,6.0,0.0,3.0,1.0,226.3,154,124.68,2019.0,1,1,25,Oklahoma,3.0,14.14375
Marquise Brown,2022,ARI,WR,25,12,10,107.0,67.0,0.0,0.0,0.0,1.0,0.0,1.0,709.0,3.0,0.0,1.0,0.0,156.0,68,63.62,2019.0,1,1,25,Oklahoma,4.0,13.0
Mecole Hardman,2019,KCC,WR,21,16,5,41.0,26.0,0.0,0.0,0.0,17.0,0.0,4.0,538.0,6.0,0.0,2.0,2.0,113.5,205,123.3,2019.0,5,2,24,Georgia,1.0,7.09375
Mecole Hardman,2020,KCC,WR,22,16,8,62.0,41.0,0.0,0.0,0.0,31.0,0.0,4.0,560.0,4.0,0.0,2.0,2.0,120.1,167,125.66,2019.0,5,2,24,Georgia,2.0,7.50625
Mecole Hardman,2021,KCC,WR,23,17,8,83.0,59.0,0.0,0.0,0.0,46.0,0.0,8.0,693.0,2.0,0.0,3.0,2.0,140.9,163,126.9,2019.0,5,2,24,Georgia,3.0,8.288235294117648
Hunter Renfrow,2019,LVR,WR,24,13,4,71.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,4.0,0.0,1.0,0.0,133.5,230,131.96,2019.0,17,5,11,Clemson,1.0,10.26923076923077
Hunter Renfrow,2020,LVR,WR,25,16,6,77.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,2.0,0.0,2.0,1.0,131.60000000000002,261,161.58,2019.0,17,5,11,Clemson,2.0,8.225000000000001
Hunter Renfrow,2021,LVR,WR,26,17,9,128.0,103.0,0.0,0.0,0.0,3.0,0.0,3.0,1038.0,9.0,0.0,5.0,1.0,259.1,334,190.25,2019.0,17,5,11,Clemson,3.0,15.241176470588236
Hunter Renfrow,2022,LVR,WR,27,10,1,50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0,0.0,3.0,1.0,79.0,83,77.25,2019.0,17,5,11,Clemson,4.0,7.9
David Moore,2019,SEA,WR,24,14,1,34.0,17.0,0.0,0.0,0.0,25.0,0.0,3.0,301.0,2.0,0.0,2.0,1.0,59.6,407,200.47,2017.0,29,7,8,East Central (OK),3.0,4.257142857142857
Miles Boykin,2019,BAL,WR,23,16,11,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,3.0,0.0,0.0,0.0,50.8,222,129.03,2019.0,13,3,29,Notre Dame,1.0,3.175
Miles Boykin,2020,BAL,WR,24,16,13,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,4.0,0.0,0.0,0.0,69.6,353,204.02,2019.0,13,3,29,Notre Dame,2.0,4.35
Kelvin Harmon,2019,WAS,WR,23,16,8,44.0,30.0,11.0,0.0,1.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,66.94,171,114.91,2019.0,24,6,33,North Carolina State,1.0,4.18375
N'Keal Harry,2019,NEP,WR,22,7,5,24.0,12.0,0.0,0.0,0.0,49.0,0.0,5.0,105.0,2.0,0.0,0.0,0.0,39.4,160,110.97,2019.0,2,1,32,Arizona State,1.0,5.628571428571428
N'Keal Harry,2020,NEP,WR,23,14,9,57.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,309.0,2.0,0.0,1.0,1.0,73.9,217,142.4,2019.0,2,1,32,Arizona State,2.0,5.278571428571429
Andy Isabella,2019,ARI,WR,23,15,1,13.0,9.0,0.0,0.0,0.0,15.0,0.0,4.0,189.0,1.0,0.0,0.0,0.0,35.400000000000006,166,113.32,2019.0,8,2,30,Massachusetts,1.0,2.3600000000000003
Trey Quinn,2019,WAS,WR,24,12,6,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,1.0,0.0,1.0,1.0,49.8,363,175.01,2018.0,33,7,38,Southern Methodist,2.0,4.1499999999999995
KeeSean Johnson,2019,ARI,WR,23,10,4,42.0,21.0,0.0,0.0,0.0,3.0,0.0,1.0,187.0,1.0,0.0,1.0,1.0,44.0,219,128.32,2019.0,20,6,1,Fresno State,1.0,4.4
JJ Arcega-Whiteside,2019,PHI,WR,23,16,5,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,1.0,0.0,0.0,0.0,32.900000000000006,163,112.11,2019.0,6,2,25,Stanford,1.0,2.0562500000000004
JJ Arcega-Whiteside,2020,PHI,WR,24,8,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,12.5,358,213.37,2019.0,6,2,25,Stanford,2.0,1.5625
Parris Campbell,2019,IND,WR,22,7,3,24.0,18.0,0.0,0.0,0.0,34.0,0.0,4.0,127.0,1.0,0.0,3.0,1.0,38.1,170,114.73,2019.0,7,2,27,Ohio State,1.0,5.442857142857143
Parris Campbell,2020,IND,WR,23,2,2,9.0,6.0,0.0,0.0,0.0,16.0,0.0,2.0,71.0,0.0,0.0,0.0,0.0,14.700000000000001,257,158.91,2019.0,7,2,27,Ohio State,2.0,7.3500000000000005
Parris Campbell,2021,IND,WR,24,6,3,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,0.0,0.0,0.0,32.2,312,179.52,2019.0,7,2,27,Ohio State,3.0,5.366666666666667
Parris Campbell,2022,IND,WR,25,17,16,91.0,63.0,0.0,0.0,0.0,58.0,0.0,5.0,623.0,3.0,0.0,1.0,0.0,149.10000000000002,308,176.67,2019.0,7,2,27,Ohio State,4.0,8.770588235294118
Rashard Higgins,2019,CLE,WR,25,10,1,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,15.5,335,167.4,2016.0,19,5,35,Colorado State,4.0,1.55
Riley Ridley,2019,CHI,WR,23,5,0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,12.9,157,109.9,2019.0,16,4,24,Georgia,1.0,2.58
Chris Moore,2019,BAL,WR,26,14,1,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,5.1,242,135.37,2016.0,10,4,9,Cincinnati,4.0,0.36428571428571427
Justin Jefferson,2020,MIN,WR,21,16,14,125.0,88.0,0.0,0.0,0.0,2.0,0.0,1.0,1400.0,7.0,0.0,1.0,0.0,270.20000000000005,130,110.68,2020.0,5,1,22,Louisiana State,1.0,16.887500000000003
Justin Jefferson,2021,MIN,WR,22,17,17,167.0,108.0,35.0,0.0,4.0,14.0,0.0,6.0,1616.0,10.0,0.0,1.0,1.0,330.4,25,25.3,2020.0,5,1,22,Louisiana State,2.0,19.435294117647057
Justin Jefferson,2022,MIN,WR,23,17,17,184.0,128.0,34.0,0.0,2.0,24.0,1.0,4.0,1809.0,8.0,0.0,0.0,0.0,366.66,6,6.1,2020.0,5,1,22,Louisiana State,3.0,21.56823529411765
Chase Claypool,2020,PIT,WR,22,16,6,109.0,62.0,0.0,0.0,0.0,16.0,2.0,10.0,873.0,9.0,0.0,3.0,1.0,214.9,207,139.91,2020.0,11,2,17,Notre Dame,1.0,13.43125
Chase Claypool,2021,PIT,WR,23,15,13,105.0,59.0,0.0,0.0,0.0,96.0,0.0,14.0,860.0,2.0,0.0,0.0,0.0,166.60000000000002,75,73.95,2020.0,11,2,17,Notre Dame,2.0,11.106666666666667
CeeDee Lamb,2020,DAL,WR,21,16,14,111.0,74.0,0.0,0.0,0.0,82.0,1.0,10.0,935.0,5.0,0.0,2.0,1.0,209.7,90,87.33,2020.0,3,1,17,Oklahoma,1.0,13.10625
CeeDee Lamb,2021,DAL,WR,22,16,13,120.0,79.0,0.0,0.0,0.0,76.0,0.0,9.0,1102.0,6.0,0.0,0.0,0.0,232.8,34,35.66,2020.0,3,1,17,Oklahoma,2.0,14.55
CeeDee Lamb,2022,DAL,WR,23,17,17,156.0,107.0,0.0,0.0,0.0,47.0,0.0,10.0,1359.0,9.0,0.0,0.0,0.0,301.6,19,20.16,2020.0,3,1,17,Oklahoma,3.0,17.741176470588236
Tee Higgins,2020,CIN,WR,21,16,14,108.0,67.0,0.0,0.0,0.0,28.0,0.0,5.0,908.0,6.0,0.0,1.0,1.0,194.60000000000002,194,132.09,2020.0,7,2,1,Clemson,1.0,12.162500000000001
Tee Higgins,2021,CIN,WR,22,14,14,110.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,6.0,0.0,1.0,1.0,217.10000000000002,69,66.88,2020.0,7,2,1,Clemson,2.0,15.507142857142858
Tee Higgins,2022,CIN,WR,23,16,14,109.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,7.0,0.0,0.0,0.0,218.9,35,35.73,2020.0,7,2,1,Clemson,3.0,13.68125
Brandon Aiyuk,2020,SFO,WR,22,12,11,96.0,60.0,0.0,0.0,0.0,77.0,2.0,6.0,748.0,5.0,0.0,0.0,0.0,184.5,202,137.22,2020.0,6,1,25,Arizona State,1.0,15.375
Brandon Aiyuk,2021,SFO,WR,23,17,16,84.0,56.0,0.0,0.0,0.0,17.0,0.0,5.0,826.0,5.0,0.0,2.0,1.0,168.3,66,63.77,2020.0,6,1,25,Arizona State,2.0,9.9
Brandon Aiyuk,2022,SFO,WR,24,17,17,114.0,78.0,0.0,0.0,0.0,23.0,0.0,2.0,1015.0,8.0,0.0,1.0,1.0,227.8,95,89.99,2020.0,6,1,25,Arizona State,3.0,13.4
Russell Gage,2020,ATL,WR,24,16,8,109.0,72.0,39.0,1.0,2.0,9.0,0.0,2.0,786.0,4.0,0.0,0.0,0.0,181.06,347,200.38,2018.0,24,6,20,Louisiana State,3.0,11.31625
Russell Gage,2021,ATL,WR,25,14,9,94.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,4.0,0.0,2.0,2.0,163.0,139,117.01,2018.0,24,6,20,Louisiana State,4.0,11.642857142857142
Russell Gage,2022,TBB,WR,26,13,4,70.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,5.0,0.0,1.0,1.0,121.6,233,147.27,2018.0,24,6,20,Louisiana State,5.0,9.353846153846153
Jerry Jeudy,2020,DEN,WR,21,16,14,113.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,3.0,0.0,2.0,0.0,155.60000000000002,98,93.79,2020.0,2,1,15,Alabama,1.0,9.725000000000001
Jerry Jeudy,2021,DEN,WR,22,10,5,56.0,38.0,0.0,0.0,0.0,3.0,0.0,2.0,467.0,0.0,0.0,1.0,0.0,85.0,73,73.29,2020.0,2,1,15,Alabama,2.0,8.5
Jerry Jeudy,2022,DEN,WR,23,15,14,100.0,67.0,0.0,0.0,0.0,40.0,0.0,4.0,972.0,6.0,0.0,0.0,0.0,204.2,71,67.02,2020.0,2,1,15,Alabama,3.0,13.613333333333333
Gabriel Davis,2020,BUF,WR,21,16,11,62.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,599.0,7.0,0.0,1.0,0.0,136.9,179,127.76,2020.0,18,4,22,Central Florida,1.0,8.55625
Gabriel Davis,2021,BUF,WR,22,16,4,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,6.0,0.0,0.0,0.0,125.9,252,157.44,2020.0,18,4,22,Central Florida,2.0,7.86875
Gabriel Davis,2022,BUF,WR,23,15,15,93.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,7.0,0.0,1.0,1.0,171.60000000000002,59,57.97,2020.0,18,4,22,Central Florida,3.0,11.440000000000001
Josh Reynolds,2020,LAR,WR,25,16,13,81.0,52.0,0.0,0.0,0.0,5.0,0.0,1.0,618.0,2.0,0.0,2.0,1.0,124.30000000000001,308,178.58,2017.0,16,4,10,Texas A&M,4.0,7.768750000000001
KJ Hamler,2020,DEN,WR,21,13,4,56.0,30.0,0.0,0.0,0.0,40.0,0.0,9.0,381.0,3.0,0.0,2.0,0.0,90.1,170,126.0,2020.0,10,2,14,Penn State,1.0,6.93076923076923
KJ Hamler,2021,DEN,WR,22,3,2,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,12.4,349,196.76,2020.0,10,2,14,Penn State,2.0,4.133333333333334
KJ Hamler,2022,DEN,WR,23,7,0,14.0,7.0,0.0,0.0,0.0,23.0,0.0,2.0,165.0,0.0,0.0,0.0,0.0,25.8,319,179.87,2020.0,10,2,14,Penn State,3.0,3.685714285714286
Jalen Reagor,2020,PHI,WR,21,11,11,54.0,31.0,0.0,0.0,0.0,26.0,0.0,4.0,396.0,1.0,0.0,2.0,0.0,79.2,157,124.16,2020.0,4,1,21,Texas Christian,1.0,7.2
Jalen Reagor,2021,PHI,WR,22,17,13,57.0,33.0,0.0,0.0,0.0,32.0,0.0,10.0,299.0,2.0,0.0,2.0,0.0,78.1,249,154.79,2020.0,4,1,21,Texas Christian,2.0,4.594117647058823
Quintez Cephus,2020,DET,WR,22,13,2,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,2.0,0.0,0.0,0.0,66.9,196,133.5,2020.0,23,5,20,Wisconsin,1.0,5.1461538461538465
Donovan Peoples-Jones,2020,CLE,WR,21,12,2,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,2.0,0.0,0.0,0.0,56.400000000000006,160,124.51,2020.0,28,6,8,Michigan,1.0,4.7
Donovan Peoples-Jones,2021,CLE,WR,22,14,9,58.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,3.0,0.0,2.0,1.0,109.7,346,194.73,2020.0,28,6,8,Michigan,2.0,7.835714285714286
Donovan Peoples-Jones,2022,CLE,WR,23,17,14,96.0,61.0,0.0,0.0,0.0,2.0,0.0,1.0,839.0,3.0,0.0,1.0,1.0,161.10000000000002,330,182.7,2020.0,28,6,8,Michigan,3.0,9.476470588235296
Denzel Mims,2020,NYJ,WR,23,9,8,44.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,58.7,215,142.04,2020.0,13,2,27,Baylor,1.0,6.522222222222222
Devin Duvernay,2020,BAL,WR,23,16,3,26.0,20.0,0.0,0.0,0.0,70.0,0.0,4.0,201.0,0.0,0.0,0.0,0.0,47.1,183,128.22,2020.0,17,3,28,Texas,1.0,2.94375
Devin Duvernay,2022,BAL,WR,25,14,13,49.0,37.0,0.0,0.0,0.0,84.0,1.0,12.0,407.0,3.0,0.0,1.0,0.0,110.1,332,182.96,2020.0,17,3,28,Texas,3.0,7.864285714285714
Tyler Johnson,2020,TBB,WR,22,14,3,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2.0,0.0,0.0,0.0,40.900000000000006,150,122.06,2020.0,21,5,15,Minnesota,1.0,2.9214285714285717
Van Jefferson,2020,LAR,WR,24,16,0,31.0,19.0,0.0,0.0,0.0,-1.0,0.0,1.0,220.0,1.0,0.0,1.0,0.0,46.900000000000006,204,139.31,2020.0,12,2,25,Florida,1.0,2.9312500000000004
Van Jefferson,2021,LAR,WR,25,17,17,89.0,50.0,0.0,0.0,0.0,20.0,0.0,2.0,802.0,6.0,0.0,0.0,0.0,168.2,361,209.18,2020.0,12,2,25,Florida,2.0,9.894117647058822
Van Jefferson,2022,LAR,WR,26,11,9,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,3.0,0.0,0.0,0.0,78.9,317,179.62,2020.0,12,2,25,Florida,3.0,7.172727272727273
Bryan Edwards,2020,LVR,WR,22,12,3,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,1.0,0.0,0.0,0.0,36.3,218,142.77,2020.0,16,3,17,South Carolina,1.0,3.025
Bryan Edwards,2021,LVR,WR,23,16,12,59.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,571.0,3.0,0.0,1.0,0.0,109.1,263,160.08,2020.0,16,3,17,South Carolina,2.0,6.81875
Auden Tate,2020,CIN,WR,23,9,2,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,29.0,363,219.1,2018.0,31,7,35,Florida State,3.0,3.2222222222222223
Joe Reed,2020,LAC,WR,22,11,0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.9,162,125.18,2020.0,20,5,5,Virginia,1.0,0.8090909090909091
Antonio Gandy-Golden,2020,WAS,WR,22,6,2,7.0,1.0,0.0,0.0,0.0,22.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.5,166,125.56,2020.0,19,4,36,Liberty,1.0,0.5833333333333334
