rookie_season,No.,Round,Pick,Player,College,Pos
1968,51,14,26,John Farler,Colorado,WR
1968,52,14,27,Steve Lewicke,Texas-El Paso,WR
1968,53,15,2,Don Bean,Houston,WR
1968,54,15,14,Clarence Spencer,Louisville,WR
1968,55,15,19,Bob Baxter,Memphis State,WR
1968,56,15,27,Joe Mira,Miami (FL),WR
1968,57,16,24,Walt Blackledge,San Jose State,WR
1968,58,17,12,Bob Lee,Minnesota,WR
1968,59,17,25,Steve Berry,Catawba,WR
1967,1,1,8,Gene Washington,Michigan State,WR
1967,2,1,16,Dave Williams,Washington,WR
1967,3,1,22,John Pitts,Arizona State,WR
1967,4,2,15,Dave Dunaway,Duke,WR
1967,5,2,26,John Gilliam,South Carolina State,WR
1967,6,3,8,Earl Denny,Missouri,WR
1967,7,3,19,Eppie Barney,Iowa State,WR
1967,8,4,16,James Roy Jackson,Oklahoma,WR
1967,9,4,19,Chuck Hughes,Texas Western,WR
1967,10,5,8,Ken Last,Minnesota,WR
1967,11,6,6,Neal Sweeney,Tulsa,WR
1967,12,6,14,Nate Johns,San Diego State,WR
1967,13,6,24,Sims Stokes,Northern Arizona,WR
1967,14,7,5,Ed Carrington,Virginia,WR
1967,15,7,10,John Truitt,Indiana State,WR
1967,16,7,13,John Love,North Texas State,WR
1967,17,7,20,Bob Rein,Ohio State,WR
1967,18,8,6,Tom Cassese,C.W. Post,WR
1967,19,8,10,Roger Murphy,Northwestern,WR
1967,20,8,12,John Beasley,California,WR
1967,21,8,14,John Mills,Tennessee,WR
1967,22,8,16,Sharon Washington,N.E. Missouri,WR
1967,23,9,4,Bob Moton,Bishop,WR
1967,24,9,14,Steve Newell,Long Beach State,WR
1967,25,9,22,Gerald Seither,Kent State,WR
1967,26,10,1,Charlie Brown,Missouri,WR
1967,27,10,2,Dick Stebbins,Grambling State,WR
1967,28,10,11,Phil Myers,Northwestern Oklahoma,WR
1967,29,10,26,Roosevelt Robertson,North Carolina College,WR
1967,30,11,9,Jim Whitcomb,Emporia State,WR
1967,31,11,20,Leroy Mitchell,Texas Southern,WR
1967,32,11,22,Pat Riley,Kentucky,WR
1967,33,12,9,Bruce Green,Midland (Neb.),WR
1967,34,12,10,Ron Sepic,Ohio State,WR
1967,35,12,15,Steve Dundee,Pomona,WR
1967,36,12,23,Kent Lashley,Northeastern State (OK),WR
1967,37,12,25,John Robinson,Tennessee A&I,WR
1967,38,13,12,Jack Emmer,Rutgers,WR
1967,39,13,15,John Erisman,Miami (OH),WR
1967,40,13,17,Len Kleinpeter,Southwestern Louisiana,WR
1967,41,13,25,Keith Brown,Central Missouri State,WR
1967,42,14,13,Dalton Leblanc,N.E. Louisiana,WR
1967,43,14,22,Casey Boyett,Brigham Young,WR
1967,44,15,12,Clarence Spencer,Louisville,WR
1967,45,15,13,Jack Schweberger,Vermont,WR
1967,46,15,14,Craig Scoggins,San Diego State,WR
1967,47,16,1,Marcus Rhoden,Mississippi State,WR
1967,48,16,5,Rex Keeling,Samford (Ala),WR
1967,49,16,18,Don Williams,Akron,WR
1967,50,16,20,Don Alley,Adams State,WR
1967,51,17,4,Larry Lee,Texas A&M,WR
1967,52,17,24,David Laffin,Texas Western,WR
1967,53,17,26,Jimmy Walker,Providence,WR
1966,1,3,4,Ben Hawkins,Arizona State,WR
1966,2,3,7,Bill Malinchak,Indiana,WR
1966,3,3,15,Rick Kestner,Kentucky,WR
1966,4,3,16,Phil Sheridan,Notre Dame,WR
1966,5,4,6,Rod Sherman,USC,WR
1966,6,4,11,Willie Walker,Tennessee State,WR
1966,7,4,14,John Roderick,Southern Methodist,WR
1966,8,5,7,Steve Smith,Michigan,WR
1966,9,5,9,Jack Clancy,Michigan,WR
1966,10,5,14,Dan Fulford,Auburn,WR
1966,11,6,1,Charley Casey,Florida,WR
1966,12,6,6,Bob Dunlevy,West Virginia,WR
1966,13,7,5,Arthur Robinson,Florida A&M,WR
1966,14,7,8,Johnnie Robinson,Tennessee State,WR
1966,15,7,14,Leroy Carter,Grambling State,WR
1966,16,7,15,Ray Perkins,Alabama,WR
1966,17,8,8,Bill Matan,Kansas State,WR
1966,18,8,9,Dick Witcher,UCLA,WR
1966,19,8,13,Tom Talaga,Notre Dame,WR
1966,20,8,14,Ken McLean,Texas A&M,WR
1966,21,9,5,Darrell Elam,West Virginia Tech,WR
1966,22,9,7,Freeman White,Nebraska,WR
1966,23,9,8,Kent Kramer,Minnesota,WR
1966,24,9,9,Ron Green,North Dakota,WR
1966,25,9,10,Charlie Bryant,Allen,WR
1966,26,9,12,Fritz Greenlee,Northern Arizona,WR
1966,27,10,13,Monty Ledbetter,Northwestern State (LA),WR
1966,28,11,5,Austin Denny,Tennessee,WR
1966,29,11,6,Dick Reding,Northwestern State (LA),WR
1966,30,11,10,Cliff Wilder,Iowa,WR
1966,31,11,12,Terry Owens,Jacksonville State,WR
1966,32,11,15,Eric Crabtree,Pittsburgh,WR
1966,33,13,15,Bob Hadrick,Purdue,WR
1966,34,14,9,Howard Twilley,Tulsa,WR
1966,35,14,14,Ron Hanson,North Dakota State,WR
1966,36,15,1,Tom Tolleson,Alabama,WR
1966,37,15,2,Mike Sullivan,Oregon State,WR
1966,38,15,7,Saint Saffold,San Jose State,WR
1966,39,15,9,Darryl Alleman,Wyoming,WR
1966,40,16,2,Joe O'Brien,Texas-Arlington,WR
1966,41,16,3,Jim Long,Purdue,WR
1966,42,16,9,Jerry Gendron,Wisconsin-Eau Claire,WR
1966,43,17,6,Mitch Zalnasky,Pittsburgh,WR
1966,44,18,7,Bill Johnson,West Alabama,WR
1966,45,18,9,Ron Parson,Austin Peay,WR
1966,46,19,2,Homer Williams,USC,WR
1966,47,19,6,Andre White,Florida A&M,WR
1966,48,19,7,Bobby Crockett,Arkansas,WR
1966,49,19,13,Dave Moton,USC,WR
1966,50,20,6,Lou Hudson,Minnesota,WR
1966,51,20,7,Willie Walker,Baylor,WR
1966,52,20,12,Goldie Sellers,Grambling State,WR
1966,53,20,14,Ed Maras,South Dakota State,WR
1965,1,1,8,Jack Snow,Notre Dame,WR
1965,2,2,0,Fred Biletnikoff,Florida State,WR
1965,3,2,4,Roy Jefferson,Utah,WR
1965,4,2,9,Lance Rentzel,Oklahoma,WR
1965,5,3,11,Fred Biletnikoff,Florida State,WR
1965,6,4,2,Larry Todd,Arizona State,WR
1965,7,4,6,Fred Hill,USC,WR
1965,8,4,14,Dave Johnson,San Jose State,WR
1965,9,5,14,John McGuire,Syracuse,WR
1965,10,6,7,Gary Garrison,San Diego State,WR
1965,11,6,13,Corwyn Aldredge,Northwestern State (LA),WR
1965,12,11,14,Lamar Richardson,Fisk,WR
1965,13,13,3,J.R. Wilburn,South Carolina,WR
1965,14,14,3,Dave Pivec,Notre Dame,WR
1965,15,14,5,Gary Porterfield,Tulsa,WR
1965,16,15,7,Otis Taylor,Prairie View A&M,WR
1965,17,16,3,Frank Pitts,Southern,WR
1964,1,1,1,Dave Parks,Texas Tech,WR
1964,2,1,10,Paul Martha,Pittsburgh,WR
1964,3,1,11,Paul Warfield,Ohio State,WR
1964,4,2,5,Hal Bedsole,USC,WR
1964,5,2,14,Jim Kelly,Notre Dame,WR
1964,6,7,4,Bob Hayes,Florida A&M,WR
1964,7,8,7,Bucky Pope,Catawba,WR
1963,1,1,7,Pat Richter,Wisconsin,WR
1963,2,3,3,Ray Poage,Texas,WR
1962,1,1,4,Gary Collins,Maryland,WR
1962,2,1,8,Lance Alworth,Arkansas,WR
1962,3,2,0,Lance Alworth,Arkansas,WR
1962,4,7,12,Frank Budd,Villanova,WR
1960,1,1,11,Monty Stickles,Notre Dame,WR
1960,2,6,3,Gail Cogdill,Washington State,WR
1960,3,7,3,Jim Norton,Idaho,WR
1960,4,8,2,Carroll Dale,Virginia Tech,WR
1960,5,9,9,Chris Burford,Stanford,WR
1960,6,10,10,Mel Branch,Louisiana State,WR
1959,1,1,11,Rich Kreitling,Illinois,WR
1959,2,11,3,Art Powell,San Jose State,WR
1959,3,14,11,Elbert (Golden Wheels) Dubenion,Bluffton,WR
1959,4,19,7,Dave Kocourek,Wisconsin,WR
1958,1,2,5,Willard Dewveall,Southern Methodist,WR
1957,1,3,6,Tommy McDonald,Oklahoma,WR
1957,2,3,11,Terry Barr,Michigan,WR
1957,3,9,12,Don Maynard,Texas-El Paso,WR
1954,1,20,3,Raymond Berry,Southern Methodist,WR
1947,1,10,8,Dante Lavelli,Ohio State,WR
1945,1,1,5,Elroy Hirsch,Michigan/Wisconsin,WR
1945,2,5,9,Pete Pihos,Indiana,WR
1945,3,11,5,Tom Fears,UCLA,WR
